global_distress_mean,global_distress_max,global_distress_std,pain_index_mean,pain_index_max,pain_index_std,fear_index_mean,fear_index_max,fear_index_std,fatigue_index_mean,fatigue_index_max,fatigue_index_std,agitation_index_mean,agitation_index_max,agitation_index_std,tension_index_mean,tension_index_max,tension_index_std,respiratory_index_mean,respiratory_index_max,respiratory_index_std,gaze_variance_mean,gaze_variance_max,fixation_duration_mean,fixation_duration_max,recent_saccades_mean,recent_saccades_max,mean_gaze_speed_mean,mean_gaze_speed_max,max_gaze_speed_mean,max_gaze_speed_max,eye_contact_ratio_mean,eye_contact_ratio_max,face_confidence_mean,face_confidence_min,episode_pain_count,episode_agitation_count,episode_fatigue_count,episode_fear_count,episode_eye_closure_count,alert_ratio,scanning_ratio,eye_closed_ratio,window_start,window_end,label,source_file
35.693533333333335,43.45,1.0734821572035802,49.38366666666667,63.34,2.1983454475889643,38.22413333333333,41.91,3.019785135399885,24.72553333333333,58.75,5.089963085356399,11.8596,16.7,0.9186157371192928,57.776733333333326,59.93,1.839528863181752,14.1026,15.33,0.3848654083576953,0.008504,0.01,0.4379993333333333,1.7,6.066666666666666,9,0.034962,0.0378,0.3011079999999999,0.3217,0.9544866666666668,0.9677,0.8181,0.79,150,0,0,0,0,0.98,0.0,0.02,75,225,0,stable_01_windows.csv
35.486533333333334,42.91,0.9170831984292172,48.84993333333333,63.34,2.113532777341022,39.30673333333333,43.92,3.319654000056254,23.776066666666665,58.75,4.813607375833647,11.686266666666668,14.57,0.676942937397363,57.50186666666667,59.8,1.8142173000038089,14.2334,15.33,0.4547642356948423,0.0081473333333333,0.0098,0.4406659999999999,1.7,8.006666666666666,11,0.0340846666666666,0.0367,0.2997906666666665,0.3217,0.9603646666666666,0.9677,0.81912,0.808,150,0,0,0,0,0.9866666666666668,0.0,0.0133333333333333,150,300,0,stable_01_windows.csv
36.58213333333333,43.78,2.574866800924971,47.05293333333333,56.8,4.736872009932161,43.67113333333334,81.21,11.55224749548191,22.476466666666667,42.1,4.84051943197883,17.04513333333333,52.67,11.852501717442133,57.22820000000001,59.95,2.333565428853079,19.11873333333333,49.22,11.109204497140384,0.0240026666666666,0.1188,0.212222,0.8667,10.926666666666666,17,0.0368233333333333,0.0507,0.338962,0.6574,0.9552853333333332,0.9654,0.7237866666666667,0.0,123,2,0,4,0,0.9266666666666666,0.0733333333333333,0.0,225,375,0,stable_01_windows.csv
40.37746666666667,53.01,3.852893654424457,43.18226666666667,58.24,8.981887153664497,51.0362,92.22,19.96475699087515,22.071000000000005,56.69,7.712314022645383,27.653866666666666,64.37,16.84075564576477,55.12646666666667,59.96,4.9935754882248,46.36860000000001,85.05,27.421351599259317,0.1785146666666666,0.4374,0.0908886666666666,0.7,15.4,21,0.0493599999999999,0.0667,0.5287213333333334,0.6574,0.9074006666666666,0.9654,0.60372,0.0,58,2,0,4,0,0.4266666666666667,0.5466666666666666,0.0266666666666666,300,450,0,stable_01_windows.csv
42.9272,53.01,2.0981248003520547,43.75006666666667,58.71,8.34048117137269,48.04753333333333,92.22,18.190190915781304,22.82313333333333,56.69,8.155170561971993,24.835,64.37,14.58990120302718,56.145,59.98,5.152169511103157,76.43853333333333,85.67,14.02152646989126,0.3804193333333333,0.4976,0.0015553333333333,0.1,21.326666666666668,29,0.0660006666666666,0.0795,0.6498966666666667,0.6574,0.829646,0.9167,0.6675599999999999,0.0,20,0,0,0,0,0.0,0.9666666666666668,0.0333333333333333,375,525,0,stable_01_windows.csv
40.852133333333335,49.51,3.4809758306803507,47.55966666666666,60.2,2.7370685383170787,39.51673333333333,49.6,4.738646976016568,24.562133333333332,55.34,5.935299428922013,14.899866666666666,25.03,2.6938856910290565,58.825733333333325,59.98,1.3543885153674642,64.76546666666667,85.67,29.87010928964592,0.312624,0.4976,0.066444,0.6,22.06,29,0.0662986666666666,0.0795,0.6040466666666666,0.6574,0.7989806666666666,0.8212,0.78042,0.71,85,0,0,0,0,0.02,0.96,0.02,450,600,0,stable_01_windows.csv
37.18926666666666,48.53,3.199514664677357,48.26546666666666,62.12,2.497148867273312,38.10566666666667,42.67,3.5686869761553424,25.47973333333333,60.38,6.01071737967645,12.895,17.59,1.1782598646838616,58.56593333333333,59.97,1.7111607962706223,29.676866666666665,84.06,27.840169186225744,0.1079826666666666,0.3426,0.3044433333333333,1.4667,15.0,23,0.051348,0.0684,0.5357500000000001,0.5657,0.8116966666666666,0.8281,0.8066333333333333,0.778,150,0,0,0,0,0.4733333333333333,0.4933333333333333,0.0333333333333333,525,675,0,stable_01_windows.csv
35.42699999999999,42.5,1.2169241399594748,47.922133333333335,62.12,2.575206667061124,38.281,42.9,3.7097556405714487,24.919666666666664,60.38,6.159654441700713,12.9476,17.26,1.1504394724911746,58.60773333333334,59.96,1.6567701847842855,13.7096,14.86,0.4860950828080875,0.0231466666666666,0.0723,0.5995546666666667,1.4667,9.066666666666666,16,0.0398506666666666,0.0534,0.4459,0.5657,0.8285480000000001,0.844,0.8084133333333333,0.785,150,0,0,0,0,0.94,0.0266666666666666,0.0333333333333333,600,750,0,stable_01_windows.csv
35.3398,42.26,1.154734328374937,47.57033333333334,60.79,2.509129215155034,38.23513333333334,43.6,4.055924283586104,24.704333333333334,55.17,6.00233147282118,13.300666666666666,17.26,1.1106069848152216,58.84939999999999,59.99,1.2976893403897074,13.686600000000002,14.87,0.5465607293544635,0.0145573333333333,0.0252,0.500444,1.7,8.393333333333333,13,0.0368719999999999,0.0405,0.3674433333333333,0.386,0.8406726666666667,0.8497,0.8044333333333333,0.785,98,0,0,0,0,0.9733333333333334,0.0,0.0266666666666666,675,825,0,stable_01_windows.csv
35.35253333333333,41.61,1.0282409470499394,47.2422,59.98,2.4051655456565606,38.67346666666667,43.6,3.951560559397531,24.4764,53.27,5.560063888387707,13.727933333333334,16.88,0.8999577146417362,59.09446666666667,59.99,1.187350293872007,13.7594,14.87,0.4935180242589488,0.0209073333333333,0.0258,0.3779993333333333,1.7,9.553333333333333,13,0.0364459999999999,0.0405,0.3489933333333334,0.386,0.847758,0.8544,0.7969933333333333,0.776,76,0,0,0,0,0.9733333333333334,0.0,0.0266666666666666,750,900,0,stable_01_windows.csv
35.18459999999999,40.37,0.5994624325624509,46.6438,57.84,1.4369223589922362,39.52633333333333,43.12,2.304031021611007,23.581133333333334,48.85,3.130082344836732,13.968133333333332,16.38,0.7153892136937426,59.30519999999999,59.98,0.8177385086055172,13.672666666666665,14.51,0.3636239422324295,0.0253706666666666,0.03,0.4793326666666667,1.6,9.4,12,0.034726,0.0378,0.3425073333333333,0.3491,0.8551826666666666,0.8646,0.7916,0.776,128,0,0,0,0,0.9866666666666668,0.0,0.0133333333333333,825,975,0,stable_01_windows.csv
35.40266666666667,40.83,0.7681387481863705,47.091,58.69,1.8241507171629687,39.03746666666667,42.53,2.8814286600647447,24.3358,47.49,3.821942875329494,14.182933333333336,17.94,0.7886004480512719,59.210666666666654,59.98,0.9842093318743456,13.665933333333331,14.78,0.4225332625271464,0.0273373333333333,0.0331,0.322444,1.6,8.933333333333334,13,0.0358493333333333,0.0434,0.3350573333333333,0.3491,0.8623466666666667,0.8676,0.78886,0.774,150,0,0,0,0,0.98,0.0,0.02,900,1050,0,stable_01_windows.csv
35.573933333333336,42.41,1.375337858023855,47.026066666666665,61.06,3.119146737709634,39.4894,44.42,4.441109848288349,24.407533333333333,57.78,6.857205482489407,14.661466666666668,18.13,0.8689269681985016,59.31406666666666,59.99,1.2486089423145024,13.993866666666666,14.85,0.545331358742316,0.0271706666666666,0.0331,0.118666,0.8,10.653333333333334,13,0.0395499999999999,0.0448,0.3384106666666667,0.3855,0.8670586666666666,0.872,0.7849266666666667,0.774,95,0,0,0,0,0.9466666666666668,0.0,0.0533333333333333,975,1125,0,stable_01_windows.csv
35.383133333333326,42.41,1.414312808525024,46.24446666666667,61.06,3.215757665722535,40.4286,44.42,4.747590279614201,23.48793333333333,57.78,7.121404478085216,15.058666666666667,18.16,0.9502939613484828,59.382666666666665,60.0,1.2312130029418042,14.126133333333334,14.85,0.4283694489426995,0.0202433333333333,0.0271,0.1484433333333333,0.9667,11.68,13,0.038644,0.0448,0.3640606666666666,0.3855,0.8719686666666666,0.877,0.7800866666666667,0.76,27,0,0,0,0,0.96,0.0,0.04,1050,1200,0,stable_01_windows.csv
35.35066666666667,43.36,1.1575417522825713,46.39933333333334,61.77,2.7065572045619124,40.02986666666666,44.24,4.246088288520976,23.63586666666667,59.27,6.002832685537661,14.7306,18.16,1.2008130523013067,59.44913333333333,60.0,1.1237843165646153,14.06513333333333,15.15,0.3814186459065552,0.0125626666666666,0.0261,0.2719986666666667,1.1333,10.046666666666669,12,0.0355826666666666,0.0394,0.3851919999999999,0.3855,0.8767040000000001,0.8816,0.78322,0.76,20,0,0,0,0,0.98,0.0,0.02,1125,1275,0,stable_01_windows.csv
35.39086666666666,43.36,1.3993679957295135,46.633,61.81,3.026540708088712,39.78313333333333,43.52,4.006958232550587,23.959133333333337,59.53,6.748292842699385,14.285866666666664,17.5,1.0306648578548714,59.523533333333326,59.99,1.2114333053221904,14.130666666666666,15.15,0.3761241167891592,0.0118173333333333,0.0146,0.2708873333333333,1.1333,9.34,12,0.0370893333333333,0.042,0.384092,0.3855,0.8806306666666668,0.8852,0.7891466666666668,0.77,13,0,0,0,0,0.9666666666666668,0.0,0.0333333333333333,1200,1350,0,stable_01_windows.csv
35.3552,43.31,1.367447884974343,46.580866666666665,61.81,2.946417671715412,39.47473333333334,43.25,3.833934264151441,24.11586666666667,59.53,6.453601479998577,14.3072,17.5,0.7668484445526063,59.59713333333333,59.99,1.131742338325266,14.073866666666666,15.16,0.3856064458696157,0.0154733333333333,0.0238,0.18911,0.8,10.633333333333333,14,0.0387226666666666,0.0433,0.3815233333333333,0.3833,0.8848746666666667,0.8897,0.78802,0.78,13,0,0,0,0,0.9666666666666668,0.0,0.0333333333333333,1275,1425,0,stable_01_windows.csv
35.52726666666667,43.15,1.1801921676458906,46.97253333333334,61.8,2.5760070518335536,38.9856,42.61,3.6723688896603193,24.77593333333333,59.21,5.683348702899305,14.407466666666666,17.25,0.6691386696971835,59.595266666666674,59.99,1.070058454570061,14.014066666666665,15.16,0.3932280733535922,0.019642,0.0243,0.2737766666666667,1.1333,11.206666666666669,14,0.0367866666666666,0.0433,0.3435919999999999,0.3833,0.8892626666666669,0.8927,0.7860266666666667,0.777,16,0,0,0,0,0.9733333333333334,0.0,0.0266666666666666,1350,1500,0,stable_01_windows.csv
35.71200000000001,43.15,1.1005233654277171,47.444,61.85,2.382847543614023,38.5428,42.61,3.374077675613563,25.40846666666667,59.21,5.302519059028893,14.286466666666668,17.25,0.6996635209195866,59.585933333333344,60.0,1.0554582303732534,14.1216,14.93,0.3612656350393747,0.01894,0.0243,0.3195546666666666,1.1333,10.893333333333333,13,0.0371766666666666,0.04,0.305172,0.3768,0.8926173333333333,0.8959,0.78822,0.777,53,0,0,0,0,0.98,0.0,0.02,1425,1575,0,stable_01_windows.csv
